category,name,description,image,vegetaric,vegan,bio,menu,price,date
Süß & Salzig,Apfel-Streusel-Kuchen,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23375&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.5,2021-12-01
Süß & Salzig,Brownie American Classic,Schokolade,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23376&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.5,2021-12-01
Süß & Salzig,Butter-Mandel-Kuchen,,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.5,2021-12-01
Süß & Salzig,Milchreis, mit Zimt & Zucker,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.5,2021-12-01
Süß & Salzig,Kirschkompott,,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,1.5,2021-12-01
Süß & Salzig,Schokolade,,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,1.5,2021-12-01
Süß & Salzig,M&M’s,150g,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23368&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.5,2021-12-01
Süß & Salzig,OREO Snack Pack,66g,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23369&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.2,2021-12-01
Süß & Salzig,Snickers Doppelpack,80 g,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23370&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.0,2021-12-01
Süß & Salzig,Twix Xtra,75 g,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23370&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.0,2021-12-01
Süß & Salzig,BE-KIND,"Riegel, Nuss & Meersalz mit Zartbitterschokolade, 40g",,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.5,2021-12-01
Süß & Salzig,Eis Nuii Salted Caramel,,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.9,2021-12-01
Süß & Salzig,Lisas Kesselchips, Rosmarin 50g,,Vegetarisch,Vegan,Bio,Kein Menü,2.5,2021-12-01
Süß & Salzig,ültje Erdnüsse,"pikant gewürzt, 50 g",https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23374&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,2.0,2021-12-01
Aktion,Alt-Wiener Suppentopf mit Benediktiner Hell,"0,5 l Flasche",,Nicht vegetarisch,Nicht vegan,Nicht bio,Menü,8.9,2022-02-01
Aktion,Wiener Kalbsrahmgulasch mit Champignons und Nockerln,,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,13.9,2022-02-01
Aktion,Apfelstrudel,mit Vanillesoße,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.9,2022-02-01
Aktion,Alt-Wiener Suppentopf,,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.9,2022-02-01
Hauptgerichte,Chili con Carne,"vom Rind, mit Sour Cream & Brötchen",https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23348&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,9.9,2022-02-01
Hauptgerichte,Gemüsecurry mit Kokosreis,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23353&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,10.9,2022-02-01
Hauptgerichte,Rindergulasch nach ungarischer Art,mit Knöpfle,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,14.9,2022-02-01
Hauptgerichte,Fusilli mit Bolognese,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23350&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,10.9,2022-02-01
Hauptgerichte,Fusilli mit BIO-Tomaten-Feta-Soße,,,Vegetarisch,Nicht vegan,Bio,Kein Menü,8.9,2022-02-01
Hauptgerichte,Currywurst mit Pommes frites,,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,7.9,2022-02-01
Hauptgerichte,Frikadellen nach Hausmacher Art,mit Kräuter-Kartoffelsalat,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,9.9,2022-02-01
Für unsere Kleinen,Kindermenü mit Pommes frites & Ketchup oder Mayonnaise,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,7.5,2022-02-01
Für unsere Kleinen,Kindermenü mit Butter-Mandel-Kuchen,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,7.5,2022-02-01
Für unsere Kleinen,Kindermenü mit Pasta Bolognese,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,8.9,2022-02-01
Für unsere Kleinen,Spielfigur,auch einzeln erhältlich,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.9,2022-02-01
Snacks & Kleinigkeiten,Warmes Schinken-Käse-Baguette,mit Frischkäse-Senfaufstrich,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23335&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.4,2022-02-01
Snacks & Kleinigkeiten,Currywurst mit Tortilla-Crunch & Brötchen,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23336&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.4,2022-02-01
Snacks & Kleinigkeiten,2 Flammkuchen Elsässer Art,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23338&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.4,2022-02-01
Snacks & Kleinigkeiten,Pommes frites,mit Ketchup oder Mayonnaise,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23340&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,3.3,2022-02-01
Snacks & Kleinigkeiten,Roggenvollkornbrot,belegt mit Maasdamer & Krautsalat,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23341&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.9,2022-02-01
Snacks & Kleinigkeiten,Mehrkornbrot,"mit gebackenem Hähnchen-Grillbraten, eingelegten Karottenstreifen & Kürbis-Chutney",,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.9,2022-02-01
Snacks & Kleinigkeiten,Focaccia ofenfrisch mit Tomate & Olive,,,Vegetarisch,Vegan,Nicht bio,Kein Menü,3.3,2022-02-01
Snacks & Kleinigkeiten,Laugensnack mit Emmentaler & Kräuterfrischkäse,,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.2,2022-02-01
Suppen & Salate,Couscous-Salat,mit Cashewkernen & Cranberrys,,Vegetarisch,Vegan,Nicht bio,Kein Menü,7.9,2022-02-01
Suppen & Salate,Tomatensuppe,mit Brötchen,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23361&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,5.4,2022-02-01
Snacks,Portion Ketchup,,,Vegetarisch,Vegan,Nicht bio,Kein Menü,0.8,2022-02-01
Snacks,Portion Mayonnaise,,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.8,2022-02-01
Snacks,Portion Senf,,,Vegetarisch,Vegan,Nicht bio,Kein Menü,0.8,2022-02-01
Frühstück,Buttercroissant,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23377&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.5,2022-02-01
Frühstück,Französisches Frühstück,"1 Croissant, 2 Brötchen, 2 Stück Butter, je 1-mal Nutella, Honig & Konfitüre",https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23378&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.9,2022-02-01
Frühstück,Butter,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23382&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.9,2022-02-01
Frühstück,Honig,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23382&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.9,2022-02-01
Frühstück,Nutella,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23382&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.9,2022-02-01
Frühstück,Konfitüre,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23382&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.9,2022-02-01
Frühstück,2 Brötchen,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23383&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,1.6,2022-02-01
Frühstück,BIO-Rührei,,,Vegetarisch,Vegan,Bio,Kein Menü,4.2,2022-02-01
Süß & Salzig,Apfel-Streusel-Kuchen,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23375&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.5,2022-02-01
Süß & Salzig,Brownie American Classic,Schokolade,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23376&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.5,2022-02-01
Süß & Salzig,Butter-Mandel-Kuchen,,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.5,2022-02-01
Süß & Salzig,Milchreis, mit Zimt & Zucker,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.5,2022-02-01
Süß & Salzig,Kirschkompott,,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,1.5,2022-02-01
Süß & Salzig,Schokolade,,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,1.5,2022-02-01
Süß & Salzig,M&M’s,150g,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23368&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.5,2022-02-01
Süß & Salzig,OREO Snack Pack,66g,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23369&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.2,2022-02-01
Süß & Salzig,Snickers Doppelpack,80 g,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23370&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.0,2022-02-01
Süß & Salzig,Twix Xtra,75 g,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23370&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.0,2022-02-01
Süß & Salzig,BE-KIND,"Riegel, Nuss & Meersalz mit Zartbitterschokolade, 40g",,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.5,2022-02-01
Süß & Salzig,Eis Nuii Salted Caramel,,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.9,2022-02-01
Süß & Salzig,Lisas Kesselchips, Rosmarin 50g,,Vegetarisch,Vegan,Bio,Kein Menü,2.5,2022-02-01
Süß & Salzig,ültje Erdnüsse,"pikant gewürzt, 50 g",https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23374&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,2.0,2022-02-01
Aktion,Gemüse-Frühlings-Quiche mit Lammsbräu Hell,,,Vegetarisch,Nicht vegan,Bio,Menü,8.9,2022-03-01
Aktion,Kartoffel-Lauch-Suppe,,,Vegetarisch,Nicht vegan,Bio,Kein Menü,5.9,2022-03-01
Aktion,Gemüsemaultasche,mit Schmelzzwiebeln,,Vegetarisch,Nicht vegan,Bio,Kein Menü,8.9,2022-03-01
Aktion,Wrap Sweet Chili mit Planted Chicken & ViO BiO Limonade Zitrone,,,Vegetarisch,Nicht vegan,Bio,Menü,7.9,2022-03-01
Aktion,Porridge Apfel-Zimt & Cappuccino M,,,Vegetarisch,Vegan,Bio,Menü,6.5,2022-03-01
Aktion,"Tyrolini XXL mit 2 Brötchen & Bitburger Premium Pils, 0,33 l Flasche",,,Nicht vegetarisch,Nicht vegan,Bio,Menü,7.8,2022-03-01
Snacks,Warmes Schinken-Käse-Baguette,mit Frischkäse-Senfaufstrich,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23335&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.4,2022-03-01
Snacks,Currywurst mit Tortilla-Crunch & Brötchen,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23336&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.4,2022-03-01
Snacks,2 Flammkuchen Elsässer Art,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23338&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.4,2022-03-01
Snacks,Italienisches Sandwich,mit Grillgemüse & Mayonnaise,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.9,2022-03-01
Snacks,Pommes frites,mit Ketchup oder Mayonnaise,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23340&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,3.3,2022-03-01
Snacks,Roggenvollkornbrot,belegt mit Maasdamer & Krautsalat,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23341&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.9,2022-03-01
Snacks,Wrap Sweet Chili,mit Planted Chicken,,Vegetarisch,Nicht vegan,Bio,Kein Menü,5.4,2022-03-01
Snacks,Tyrolini XXL mit 2 Brötchen,,,Nicht vegetarisch,Nicht vegan,Bio,Kein Menü,5.4,2022-03-01
Snacks,Portion Ketchup,,,Vegetarisch,Vegan,Nicht bio,Kein Menü,0.8,2022-03-01
Snacks,Portion Mayonnaise,,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.8,2022-03-01
Snacks,Portion Senf,,,Vegetarisch,Vegan,Nicht bio,Kein Menü,0.8,2022-03-01
Hauptgerichte,Chili con Carne,"vom Rind, mit Sour Cream & Brötchen",https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23348&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,9.9,2022-03-01
Hauptgerichte,Fusilli mit Bolognese,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23350&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,10.9,2022-03-01
Hauptgerichte,Kalbsgeschnetzeltes,mit Kartoffelrösti,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,14.9,2022-03-01
Hauptgerichte,Gemüsebolognese (vegetarisch),mit Fusilli,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,9.9,2022-03-01
Hauptgerichte,Gemüsecurry mit Kokosreis,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23353&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,10.9,2022-03-01
Hauptgerichte,Planted Chicken Teriyaki,mit Basmatireis,,Vegetarisch,Vegan,Nicht bio,Kein Menü,11.9,2022-03-01
Hauptgerichte,Currywurst mit Pommes frites,,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,7.9,2022-03-01
Für unsere Kleinen,Kindermenü mit Pasta Gemüsebolognese (vegetarisch),"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,8.9,2022-03-01
Für unsere Kleinen,"Kindermenü mit Haferdrink-Milchreis (vegan) mit Zimt & Zucker, wahlweise dazu Kirschkompott, Schokosoße oder Topping Haselnuss-Cashew","dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",,Vegetarisch,Vegan,Nicht bio,Kein Menü,8.9,2022-03-01
Für unsere Kleinen,Kindermenü mit Pommes frites & Ketchup oder Mayonnaise,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,7.5,2022-03-01
Für unsere Kleinen,Kindermenü mit Pasta Bolognese,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,8.9,2022-03-01
Für unsere Kleinen,Spielfigur,auch einzeln erhältlich,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.9,2022-03-01
Suppen & Salate,Tomatensuppe,mit Brötchen,,Vegetarisch,Vegan,Nicht bio,Kein Menü,5.4,2022-03-01
Suppen & Salate,Linseneintopf,mit Mettenden in Scheiben,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,9.9,2022-03-01
Suppen & Salate,Orientalischer Linsensalat,,,Vegetarisch,Vegan,Nicht bio,Kein Menü,7.9,2022-03-01
Suppen & Salate,Gnocchi-Sardi-Salat,,,Vegetarisch,Vegan,Nicht bio,Kein Menü,7.9,2022-03-01
Süß & Salzig,Milchreis (vegan) mit Haferdrink, mit Zimt & Zucker,,Vegetarisch,Vegan,Nicht bio,Kein Menü,4.9,2022-03-01
Süß & Salzig,Kirschkompott,,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,1.5,2022-03-01
Süß & Salzig,Schokolade,,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,1.5,2022-03-01
Süß & Salzig,M&M’s,150g,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23368&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.5,2022-03-01
Süß & Salzig,OREO Snack Pack,66g,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23369&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.2,2022-03-01
Süß & Salzig,Snickers Doppelpack,80 g,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23370&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.0,2022-03-01
Süß & Salzig,Twix Xtra,75 g,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23370&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.0,2022-03-01
Süß & Salzig,BE-KIND,"Riegel, Nuss & Meersalz mit Zartbitterschokolade, 40g",,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.5,2022-03-01
Süß & Salzig,Eis Nuii Salted Caramel,,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.9,2022-03-01
Süß & Salzig,Lisas Kesselchips, Rosmarin 50g,,Vegetarisch,Vegan,Bio,Kein Menü,2.5,2022-03-01
Süß & Salzig,ültje Erdnüsse,"pikant gewürzt, 50 g",https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23374&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,2.0,2022-03-01
Süß & Salzig,Apfel-Streusel-Kuchen,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23375&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.5,2022-03-01
Süß & Salzig,Brownie American Classic,Schokolade,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23376&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.5,2022-03-01
Süß & Salzig,Butter-Mandel-Kuchen,,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.5,2022-03-01
Frühstück,Buttercroissant,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23377&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.5,2022-03-01
Frühstück,Französisches Frühstück,"1 Croissant, 2 Brötchen, 2 Stück Butter, je 1-mal Nutella, Honig & Konfitüre",https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23378&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.9,2022-03-01
Frühstück,Käse-Omelett,mit Brötchen,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.9,2022-03-01
Frühstück,Porridge Apfel-Zimt,,,Vegetarisch,Vegan,Bio,Kein Menü,3.9,2022-03-01
Frühstück,Topping Haselnuss-Cashew,,,Vegetarisch,Vegan,Bio,Kein Menü,1.5,2022-03-01
Frühstück,Butter,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23382&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.9,2022-03-01
Frühstück,Honig,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23382&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.9,2022-03-01
Frühstück,Nutella,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23382&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.9,2022-03-01
Frühstück,Konfitüre,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23382&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.9,2022-03-01
Frühstück,2 Brötchen,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23383&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,1.6,2022-03-01
Aktion,Gemüse-Frühlings-Quiche mit Lammsbräu Hell,,,Vegetarisch,Nicht vegan,Bio,Menü,8.9,2022-04-01
Aktion,Kartoffel-Lauch-Suppe,,,Vegetarisch,Nicht vegan,Bio,Kein Menü,5.9,2022-04-01
Aktion,Gemüsemaultasche,mit Schmelzzwiebeln,,Vegetarisch,Nicht vegan,Bio,Kein Menü,8.9,2022-04-01
Aktion,Wrap Sweet Chili mit Planted Chicken & ViO BiO Limonade Zitrone,,,Vegetarisch,Nicht vegan,Bio,Menü,7.9,2022-04-01
Aktion,Porridge Apfel-Zimt & Cappuccino M,,,Vegetarisch,Vegan,Bio,Menü,6.5,2022-04-01
Aktion,"Tyrolini XXL mit 2 Brötchen & Bitburger Premium Pils, 0,33 l Flasche",,,Nicht vegetarisch,Nicht vegan,Bio,Menü,7.8,2022-04-01
Aktion,Gemüse-Frühlings-Quiche,,,Vegetarisch,Nicht vegan,Bio,Kein Menü,5.9,2022-04-01
Snacks,Warmes Schinken-Käse-Baguette,mit Frischkäse-Senfaufstrich,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23335&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.4,2022-04-01
Snacks,Currywurst mit Tortilla-Crunch & Brötchen,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23336&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.4,2022-04-01
Snacks,2 Flammkuchen Elsässer Art,,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23338&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.4,2022-04-01
Snacks,Italienisches Sandwich,mit Grillgemüse & Mayonnaise,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.9,2022-04-01
Snacks,Pommes frites,mit Ketchup oder Mayonnaise,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23340&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,3.3,2022-04-01
Snacks,Roggenvollkornbrot,belegt mit Maasdamer & Krautsalat,https://web.archive.org/web/20220805132547im_/https://db-bordgastronomie.de/files/art-img/?id=23341&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.9,2022-04-01
Snacks,Wrap Sweet Chili,mit Planted Chicken,,Vegetarisch,Vegan,Nicht bio,Kein Menü,5.4,2022-04-01
Snacks,Tyrolini XXL mit 2 Brötchen,,,Nicht vegetarisch,Nicht vegan,Bio,Kein Menü,5.4,2022-04-01
Snacks,Portion Ketchup,,,Vegetarisch,Vegan,Nicht bio,Kein Menü,0.8,2022-04-01
Snacks,Portion Mayonnaise,,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,0.8,2022-04-01
